"BioSpecID","element_perturbed","rel_element_concentration_actual","element_measured","ng_perwell_BC","mean_ng_perwell_BC_AE","Ratio_to_AEngperwell"
"Cu 0.2","Cu",0.237,"S",6642.93583906993,6599.86955164755,1.00652532403639
"Mo 0.02","Mo",0.021,"S",6384.61485216302,6599.86955164755,0.967385006961115
"Mg 5","Mg",4.514,"S",6725.47591172809,6599.86955164755,1.01903164283742
"Ca 0.01","Ca",0.012,"S",6840.10716743315,6599.86955164755,1.0364003582049
"K 10","K",9.698,"S",5936.55298926363,6599.86955164755,0.899495504086389
"Na 20","Na",16.842,"S",6541.56974750006,6599.86955164755,0.991166521748458
"Mn 100","Mn",99.502,"S",6958.72399310024,6599.86955164755,1.0543729597448
"Na 0.5","Na",0.439,"S",6348.17222386166,6599.86955164755,0.96186328747618
"Fe 0.01","Fe",0.124,"S",6146.02856374158,6599.86955164755,0.931234854817293
"Mg 0.2","Mg",0.187,"S",6843.74731082478,6599.86955164755,1.03695190598371
"Mo 0.01","Mo",0.046,"S",6437.79304600002,6599.86955164755,0.975442468312563
"Zn 0.02","Zn",0.049,"S",7443.20145728676,6599.86955164755,1.12778008702137
"Mn 0","Mn",0.007,"S",6468.95100621573,6599.86955164755,0.980163464685579
"Cu 2","Cu",2.269,"S",6685.27267985702,6599.86955164755,1.0129401236708
"Cu 20","Cu",22.122,"S",6848.94844177585,6599.86955164755,1.03773997170385
"Cu 0","Cu",0.011,"S",6414.07268083134,6599.86955164755,0.971848402553679
"Fe 0.1","Fe",0.215,"S",6406.15030137948,6599.86955164755,0.970648018305192
"Cu 5","Cu",5.662,"S",6492.80826291658,6599.86955164755,0.983778271995657
"Mo 2","Mo",2.42,"S",6704.22829176137,6599.86955164755,1.0158122428477
"Na 20","Na",16.842,"S",6443.96851209998,6599.86955164755,0.976378163488299
"Cu 0.5","Cu",0.582,"S",7149.31694567108,6599.86955164755,1.08325125060788
"Mg 0.1","Mg",0.097,"S",6765.97433130205,6599.86955164755,1.02516788829758
"Mg 2","Mg",1.79,"S",6509.19950223598,6599.86955164755,0.986261842192178
"Ca 0.2","Ca",0.223,"S",6796.19972966323,6599.86955164755,1.02974758462713
"Cu 0.01","Cu",0.022,"S",6645.44357280347,6599.86955164755,1.006905291203
"Cu 0.02","Cu",0.035,"S",6635.7603896498,6599.86955164755,1.00543811324169
"Zn 0.02","Zn",0.049,"S",7055.23097029718,6599.86955164755,1.0689955180305
"Fe 0.01","Fe",0.124,"S",6429.19750511874,6599.86955164755,0.97414008789216
"Ca 2","Ca",2.207,"S",6628.72113032886,6599.86955164755,1.00437153771836
"Mn 0.1","Mn",0.137,"S",6255.64674756847,6599.86955164755,0.947843998826742
"Fe 0","Fe",0.118,"S",6178.87507491279,6599.86955164755,0.936211697300945
"Cu 0.01","Cu",0.022,"S",6827.03020810895,6599.86955164755,1.03441896156943
"Cu 2","Cu",2.269,"S",7173.25926033608,6599.86955164755,1.08687894574301
"Fe 50","Fe",56.327,"S",6182.68530884253,6599.86955164755,0.936789016882783
"Mg 0.05","Mg",0.045,"S",7552.73072986029,6599.86955164755,1.14437575936253
"Mg 0.5","Mg",0.457,"S",6830.77547740206,6599.86955164755,1.03498643782995
"Mo 0","Mo",0.044,"S",6496.711943119,6599.86955164755,0.984369750383505
"Ca 2","Ca",2.207,"S",6535.70773577291,6599.86955164755,0.990278320598227
"Cu 20","Cu",22.122,"S",6574.83580680195,6599.86955164755,0.996206933387138
"Cu 0.02","Cu",0.035,"S",6458.74045463417,6599.86955164755,0.978616380837686
"Cu 0.05","Cu",0.074,"S",6696.73875950299,6599.86955164755,1.01467744280359
"Ca 5","Ca",5.658,"S",6968.65264025242,6599.86955164755,1.05587732995614
"Mo 0.02","Mo",0.021,"S",6385.43805221429,6599.86955164755,0.967509736706882
"Cu 0.05","Cu",0.074,"S",6405.65543784105,6599.86955164755,0.9705730374992
"Zn 0.1","Zn",0.122,"S",7203.22354043816,6599.86955164755,1.09141907791799
"Na 0","Na",0.013,"S",6959.97963626613,6599.86955164755,1.05456321246966
"Mo 0.5","Mo",0.544,"S",6549.55753017494,6599.86955164755,0.992376815772055
"Ca 0.1","Ca",0.115,"S",6375.1228730113,6599.86955164755,0.965946799875742
"Fe 0.2","Fe",0.317,"S",6152.17923316824,6599.86955164755,0.932166792847057
"Fe 0.05","Fe",0.195,"S",6287.69720038541,6599.86955164755,0.952700224024244
"Ca 0.05","Ca",0.058,"S",6361.65373480514,6599.86955164755,0.963905981023072
"Mn 0.02","Mn",0.032,"S",6590.7436731438,6599.86955164755,0.998617263806149
"Fe 20","Fe",23.594,"S",6363.19243233931,6599.86955164755,0.9641391216211
"Ca 0.5","Ca",0.53,"S",6564.32630484825,6599.86955164755,0.994614553133034
"Zn 0.2","Zn",0.213,"S",7001.02137784662,6599.86955164755,1.06078178107307
"Mn 0.02","Mn",0.032,"S",6269.12440671492,6599.86955164755,0.949886108756488
"Mn 2","Mn",2.077,"S",6300.17271825303,6599.86955164755,0.954590491365135
"Mo 0.05","Mo",0.062,"S",6240.35503069227,6599.86955164755,0.945527026232582
"Ca 0.1","Ca",0.115,"S",6871.9722554889,6599.86955164755,1.04122849727741
"Fe 0.2","Fe",0.317,"S",6352.48403375716,6599.86955164755,0.962516604918557
"Cu 0.01","Cu",0.022,"S",6357.98178336468,6599.86955164755,0.963349613747671
"Fe 2","Fe",2.348,"S",6450.30597842379,6599.86955164755,0.977338404637645
"Na 0.02","Na",0.041,"S",6754.69016495418,6599.86955164755,1.02345813233051
"Fe 2","Fe",2.348,"S",6314.67151493268,6599.86955164755,0.956787322160984
"Cu 0","Cu",0.011,"S",6895.58412093498,6599.86955164755,1.04480612335945
"Mg 2","Mg",1.79,"S",6733.75013174564,6599.86955164755,1.0202853373162
"Mg 0.05","Mg",0.045,"S",7187.57107028066,6599.86955164755,1.08904744465539
"Fe 50","Fe",56.327,"S",6794.35947002771,6599.86955164755,1.02946875189853
"Mn 5","Mn",4.913,"S",6524.09836068328,6599.86955164755,0.98851928960545
"Zn 0.02","Zn",0.049,"S",7227.09522196549,6599.86955164755,1.09503607085103
"Mo 0.1","Mo",0.12,"S",6382.21545366608,6599.86955164755,0.967021454548728
"Fe 5","Fe",5.199,"S",6538.10907293932,6599.86955164755,0.990642166754217
"Fe 0.5","Fe",0.65,"S",6274.86628800571,6599.86955164755,0.950756107965692
"Mn 0.05","Mn",0.062,"S",5981.08067314583,6599.86955164755,0.906242256205314
"Zn 0.01","Zn",0.049,"S",7466.19818848644,6599.86955164755,1.1312645091027
"Mo 0.2","Mo",0.239,"S",6253.76203995127,6599.86955164755,0.947558431422348
"Cu 0.2","Cu",0.237,"S",6315.77290189152,6599.86955164755,0.9569542022713
"Cu 0.2","Cu",0.237,"S",6768.51101348704,6599.86955164755,1.0255522416799
"Ca 0.02","Ca",0.024,"S",6615.26707555651,6599.86955164755,1.00233300427962
"Mo 0.05","Mo",0.062,"S",6583.10508328351,6599.86955164755,0.997459878830505
"Zn 0.01","Zn",0.049,"S",7672.14683562718,6599.86955164755,1.16246946634149
"Ca 0","Ca",0.002,"S",6543.16498743329,6599.86955164755,0.991408229545976
"Zn 2","Zn",2.421,"S",7077.40697181146,6599.86955164755,1.07235558467132
"Na 0.1","Na",0.096,"S",6494.07668011203,6599.86955164755,0.983970460217791
"Cu 0.1","Cu",0.125,"S",6538.60190255301,6599.86955164755,0.990716839383704
"Zn 2","Zn",2.421,"S",6338.74650640942,6599.86955164755,0.96043512024068
"Ca 5","Ca",5.658,"S",6608.57452484588,6599.86955164755,1.00131896140222
"Zn 2","Zn",2.421,"S",6283.48939000612,6599.86955164755,0.952062664395775
"Cu 0.1","Cu",0.125,"S",6562.30255347634,6599.86955164755,0.994307918076678
"Zn 0.2","Zn",0.213,"S",6976.92648028014,6599.86955164755,1.05713096685956
"Cu 0.5","Cu",0.582,"S",6741.23960695631,6599.86955164755,1.02142012871655
"Mg 5","Mg",4.514,"S",7024.17139883472,6599.86955164755,1.06428942933899
"Mn 0.2","Mn",0.223,"S",6301.67180920156,6599.86955164755,0.954817630846727
"Fe 0.01","Fe",0.124,"S",6040.33402148479,6599.86955164755,0.91522021370512
"Mo 0.5","Mo",0.544,"S",6452.33081926512,6599.86955164755,0.977645204768388
"Zn 0.02","Zn",0.049,"S",7772.20349866139,6599.86955164755,1.17762986644504
"Ca 0.2","Ca",0.223,"S",6525.78192120989,6599.86955164755,0.988774379575553
"Fe 10","Fe",9.185,"S",6684.58831217454,6599.86955164755,1.01283642954819
"Cu 0.5","Cu",0.582,"S",6429.69171394408,6599.86955164755,0.97421496949724
"Mg 10","Mg",9.004,"S",6202.77857388292,6599.86955164755,0.939833511153943
"Cu 0","Cu",0.011,"S",6651.40647560267,6599.86955164755,1.00780877918144
"Mn 0.01","Mn",0.035,"S",6562.18898600203,6599.86955164755,0.994290710543496
"Mo 0.1","Mo",0.12,"S",6342.95641956378,6599.86955164755,0.96107299847773
"Na 0.05","Na",0.054,"S",6810.44813526617,6599.86955164755,1.0319064766312
"Na 20","Na",16.842,"S",6383.18846739777,6599.86955164755,0.967168883785636
"Ca 0.5","Ca",0.53,"S",6551.43746256133,6599.86955164755,0.992661659642328
"Na 0.5","Na",0.439,"S",6749.23621882146,6599.86955164755,1.02263176052269
"Ca 0.01","Ca",0.012,"S",6572.88101336376,6599.86955164755,0.995910746709069
"Ca 0.01","Ca",0.012,"S",6600.80971689834,6599.86955164755,1.00014245209597
"Fe 20","Fe",23.594,"S",6803.27973407842,6599.86955164755,1.03082033377161
"Ca 0.02","Ca",0.024,"S",6837.448364379,6599.86955164755,1.03599750129488
"Cu 0.02","Cu",0.035,"S",6560.97354772844,6599.86955164755,0.994106549589392
"K 5","K",5.208,"S",5922.58193448574,6599.86955164755,0.897378635765197
"Fe 20","Fe",23.594,"S",6422.61709814759,6599.86955164755,0.973143036826278
"Fe 0.02","Fe",0.159,"S",6187.06556067911,6599.86955164755,0.937452704521199
"Mn 0.5","Mn",0.542,"S",6446.76332157982,6599.86955164755,0.976801627839823
"Zn 5","Zn",6.002,"S",6118.54610892846,6599.86955164755,0.927070764209431
"Mn 0.5","Mn",0.542,"S",6218.87747773117,6599.86955164755,0.942272787221791
"K 10","K",9.698,"S",5865.775405086,6599.86955164755,0.888771415735285
"Mo 2","Mo",2.42,"S",6457.42522430977,6599.86955164755,0.978417099577032
"Zn 0.01","Zn",0.049,"S",7374.00566680729,6599.86955164755,1.11729566911917
"Zn 5","Zn",6.002,"S",6337.15301651796,6599.86955164755,0.960193677606248
"Mn 0","Mn",0.007,"S",6675.69451205192,6599.86955164755,1.01148885744044
"Zn 0.05","Zn",0.075,"S",7267.8374208349,6599.86955164755,1.10120925329813
"Mo 5","Mo",5.931,"S",6284.87276579089,6599.86955164755,0.952272270930259
"Zn 10","Zn",11.246,"S",6135.55879489926,6599.86955164755,0.929648494850571
"Ca 2","Ca",2.207,"S",6576.72036163954,6599.86955164755,0.996492477642647
"Zn 10","Zn",11.246,"S",6223.91069857243,6599.86955164755,0.943035411513358
"Mo 5","Mo",5.931,"S",6461.27937177283,6599.86955164755,0.979001072856034
"Na 0.2","Na",0.182,"S",6627.9057499852,6599.86955164755,1.0042479928002
"Mo 0.01","Mo",0.046,"S",6383.42967271259,6599.86955164755,0.967205430767805
"Ca 0.02","Ca",0.024,"S",6521.39284507629,6599.86955164755,0.988109354896011
"Zn 0.05","Zn",0.075,"S",6931.58570875184,6599.86955164755,1.05026101720775
"Na 2","Na",1.882,"S",6331.32598073947,6599.86955164755,0.95931077594692
"Fe 0.2","Fe",0.317,"S",6200.8023602555,6599.86955164755,0.93953407892851
"Mn 2","Mn",2.077,"S",6659.90946497059,6599.86955164755,1.0090971363681
"Fe 0.1","Fe",0.215,"S",5985.8931489331,6599.86955164755,0.906971433615504
"Mo 10","Mo",11.979,"S",6321.2928356457,6599.86955164755,0.957790572401191
"Zn 10","Zn",11.246,"S",6667.37384055825,6599.86955164755,1.01022812472011
"Fe 50","Fe",56.327,"S",6288.29926732366,6599.86955164755,0.952791448090651
"Ca 0.05","Ca",0.058,"S",6590.61228617995,6599.86955164755,0.998597356296945
"Cu 0.05","Cu",0.074,"S",6623.3241461759,6599.86955164755,1.00355379668413
"Zn 0.1","Zn",0.122,"S",7105.78140551868,6599.86955164755,1.07665482626772
"Mn 5","Mn",4.913,"S",6225.52841020023,6599.86955164755,0.943280524180379
"Na 2","Na",1.882,"S",7143.7280572473,6599.86955164755,1.08240443259427
"Mn 0.01","Mn",0.035,"S",6214.84051712328,6599.86955164755,0.941661114433973
"Cu 2","Cu",2.269,"S",6574.97926390599,6599.86955164755,0.996228669741609
"Cu 5","Cu",5.662,"S",6905.48667601447,6599.86955164755,1.0463065401483
"Na 5","Na",4.414,"S",6258.86318499713,6599.86955164755,0.948331347463482
"Cu 0.1","Cu",0.125,"S",7325.849220756,6599.86955164755,1.10999909368318
"K 0.1","K",0.107,"S",10317.2103037259,6599.86955164755,1.56324457975845
"Ca 0.05","Ca",0.058,"S",7070.10478726969,6599.86955164755,1.07124917120593
"Zn 5","Zn",6.002,"S",7349.69735297234,6599.86955164755,1.11361251846828
"Cu 5","Cu",5.662,"S",6584.10869220968,6599.86955164755,0.997611943794565
"Ca 0.1","Ca",0.115,"S",6434.54872860741,6599.86955164755,0.974950895355368
"Fe 0.5","Fe",0.65,"S",6506.37678661208,6599.86955164755,0.985834149553436
"Na 0.01","Na",0.02,"S",6299.64592846462,6599.86955164755,0.954510673152928
"Fe 0.5","Fe",0.65,"S",6412.0651522303,6599.86955164755,0.971544225541492
"Na 5","Na",4.414,"S",7292.61653936231,6599.86955164755,1.10496373940328
"Zn 20","Zn",22.071,"S",6273.42721816233,6599.86955164755,0.950538062770691
"K 0.2","K",0.211,"S",7291.04157485949,6599.86955164755,1.10472510370139
"Na 2","Na",1.882,"S",6173.92537605929,6599.86955164755,0.935461728106136
"Mn 10","Mn",10.016,"S",6451.38655934716,6599.86955164755,0.977502132256034
"Zn 20","Zn",22.071,"S",6277.33643289049,6599.86955164755,0.95113037973962
"Na 5","Na",4.414,"S",6479.13652134868,6599.86955164755,0.981706755057191
"Cu 10","Cu",11.197,"S",6491.08692272736,6599.86955164755,0.983517457721109
"Mn 10","Mn",10.016,"S",6476.72553601614,6599.86955164755,0.981341447028953
"Zn 20","Zn",22.071,"S",6932.0566708974,6599.86955164755,1.05033237651901
"K 0.2","K",0.211,"S",7501.12220844652,6599.86955164755,1.13655613186688
"Mn 20","Mn",19.935,"S",6423.80647536859,6599.86955164755,0.973323249058005
"Mn 0.05","Mn",0.062,"S",7952.00526525673,6599.86955164755,1.2048730968132
"Mn 20","Mn",19.935,"S",6490.92780029672,6599.86955164755,0.983493347785391
"Ca 0","Ca",0.002,"S",6968.91886735462,6599.86955164755,1.05591766819314
"K 0.5","K",0.522,"S",6734.65575448829,6599.86955164755,1.02042255559537
"K 0.5","K",0.522,"S",6792.448871382,6599.86955164755,1.02917926153349
"Na 0.1","Na",0.096,"S",6677.11557021975,6599.86955164755,1.01170417353975
"Zn 0.5","Zn",0.491,"S",6624.83397997308,6599.86955164755,1.00378256390224
"Zn 0.5","Zn",0.491,"S",6666.8739280837,6599.86955164755,1.01015237890867
"Fe 0.02","Fe",0.159,"S",6238.88948384716,6599.86955164755,0.945304969291358
"Cu 10","Cu",11.197,"S",6720.43495185543,6599.86955164755,1.01826784594216
"Na 10","Na",8.783,"S",6389.569111454,6599.86955164755,0.968135667144958
"Fe 5","Fe",5.199,"S",6516.34932817249,6599.86955164755,0.987345170564135
"Na 10","Na",8.783,"S",6824.8555797322,6599.86955164755,1.03408946590899
"Cu 20","Cu",22.122,"S",6737.41594056824,6599.86955164755,1.02084077387353
"Ca 0","Ca",0.002,"S",6432.45330722169,6599.86955164755,0.974633400991377
"Na 10","Na",8.783,"S",6544.91681173715,6599.86955164755,0.991673662717063
"Zn 0.01","Zn",0.049,"S",7159.96029862567,6599.86955164755,1.08486391171751
"Ca 0.2","Ca",0.223,"S",6407.45518636003,6599.86955164755,0.970845732058523
"Mn 50","Mn",50.166,"S",6524.34765623572,6599.86955164755,0.988557062405425
"Mn 0.1","Mn",0.137,"S",6496.30181499104,6599.86955164755,0.984307608529829
"Fe 0.05","Fe",0.195,"S",6259.97017835176,6599.86955164755,0.948499077044494
"Mo 0.2","Mo",0.239,"S",6453.53904321654,6599.86955164755,0.97782827262177
"Mn 50","Mn",50.166,"S",6463.28108680144,6599.86955164755,0.979304369006504
"K 2","K",2.102,"S",6334.37148442263,6599.86955164755,0.95977222501941
"K 2","K",2.102,"S",6229.87152303348,6599.86955164755,0.943938584585856
"Mn 100","Mn",99.502,"S",6584.62836138917,6599.86955164755,0.997690683105308
"Fe 10","Fe",9.185,"S",6325.25968487973,6599.86955164755,0.958391622043609
"Na 0.2","Na",0.182,"S",6646.61234789979,6599.86955164755,1.00708238183898
"Mn 0.2","Mn",0.223,"S",6270.64487646779,6599.86955164755,0.950116487514882
"Ca 0.5","Ca",0.53,"S",6290.62701295104,6599.86955164755,0.953144143793067
"K 5","K",5.208,"S",5958.87360835746,6599.86955164755,0.902877482914783
"Na 0.5","Na",0.439,"S",7302.31681998811,6599.86955164755,1.10643350794187
"Cu 0.05","Cu",0.074,"Zn",247.031272076056,239.937024118207,1.02956712489005
"Ca 0.02","Ca",0.024,"Zn",282.522659767747,239.937024118207,1.17748672096792
"K 5","K",5.208,"Zn",227.201373616298,239.937024118207,0.946920861635617
"Cu 10","Cu",11.197,"Zn",245.489818661937,239.937024118207,1.02314271656964
"Na 20","Na",16.842,"Zn",344.683841843388,239.937024118207,1.436559626886
"Cu 0.01","Cu",0.022,"Zn",236.379389037666,239.937024118207,0.985172629803112
"Cu 0.05","Cu",0.074,"Zn",278.75757980898,239.937024118207,1.16179477024625
"Zn 0.02","Zn",0.049,"Zn",73.7978933568323,239.937024118207,0.307571929042828
"Cu 0.01","Cu",0.022,"Zn",250.234780628228,239.937024118207,1.04291858060617
"Mo 2","Mo",2.42,"Zn",244.745620217424,239.937024118207,1.02004107584851
"Zn 20","Zn",22.071,"Zn",857.70278570277,239.937024118207,3.57469960651099
"Mo 0.5","Mo",0.544,"Zn",232.016642610548,239.937024118207,0.966989748511024
"Zn 0.05","Zn",0.075,"Zn",81.147179081894,239.937024118207,0.338201990210216
"Ca 0.5","Ca",0.53,"Zn",263.906293042249,239.937024118207,1.09989816708002
"Ca 0","Ca",0.002,"Zn",298.293374079691,239.937024118207,1.24321527774194
"Cu 20","Cu",22.122,"Zn",259.551697985137,239.937024118207,1.08174925874411
"Ca 0.1","Ca",0.115,"Zn",267.150530544821,239.937024118207,1.11341937129806
"Cu 0.01","Cu",0.022,"Zn",275.200762364942,239.937024118207,1.1469708077623
"Mg 0.05","Mg",0.045,"Zn",242.206686553426,239.937024118207,1.00945940895767
"K 2","K",2.102,"Zn",234.094111921155,239.937024118207,0.975648142596897
"Fe 0","Fe",0.118,"Zn",211.475882784022,239.937024118207,0.881380785484097
"Fe 2","Fe",2.348,"Zn",223.918434305772,239.937024118207,0.933238357559427
"Na 10","Na",8.783,"Zn",232.038174637955,239.937024118207,0.967079488839703
"Cu 0.05","Cu",0.074,"Zn",234.989203932174,239.937024118207,0.979378671531764
"Mo 0.5","Mo",0.544,"Zn",228.549109813768,239.937024118207,0.95253790303397
"Na 0.5","Na",0.439,"Zn",227.425662564071,239.937024118207,0.947855644204491
"Mo 5","Mo",5.931,"Zn",299.942207752011,239.937024118207,1.25008722123786
"Fe 0","Fe",0.118,"Zn",231.289905333016,239.937024118207,0.963960881748162
"Cu 2","Cu",2.269,"Zn",254.92330848516,239.937024118207,1.062459240803
"Cu 0","Cu",0.011,"Zn",313.922599996458,239.937024118207,1.30835414480177
"Ca 2","Ca",2.207,"Zn",233.586641562377,239.937024118207,0.97353312778981
"Mg 2","Mg",1.79,"Zn",219.913559347771,239.937024118207,0.916546998763429
"Fe 0.05","Fe",0.195,"Zn",220.80173212779,239.937024118207,0.920248690002133
"Na 2","Na",1.882,"Zn",268.145414400129,239.937024118207,1.11756580871831
"Zn 0.02","Zn",0.049,"Zn",106.696518170966,239.937024118207,0.444685510971417
"Fe 0.5","Fe",0.65,"Zn",248.740994407037,239.937024118207,1.03669283771934
"Fe 0.5","Fe",0.65,"Zn",216.722586423743,239.937024118207,0.903247788540434
"Fe 0.02","Fe",0.159,"Zn",256.554622885795,239.937024118207,1.06925816817417
"Cu 10","Cu",11.197,"Zn",253.976877524109,239.937024118207,1.05851474343112
"Mo 0","Mo",0.044,"Zn",243.550846529047,239.937024118207,1.01506154552063
"Mg 5","Mg",4.514,"Zn",230.827427772973,239.937024118207,0.962033386140751
"Cu 0.2","Cu",0.237,"Zn",228.806559621389,239.937024118207,0.953610892117532
"K 2","K",2.102,"Zn",227.818956792185,239.937024118207,0.94949480026871
"Mg 0.05","Mg",0.045,"Zn",227.744060292129,239.937024118207,0.949182649610297
"Na 0.5","Na",0.439,"Zn",230.151386638338,239.937024118207,0.959215808748849
"Ca 0.01","Ca",0.012,"Zn",272.413611499555,239.937024118207,1.13535463107748
"Zn 0.1","Zn",0.122,"Zn",88.6605363445653,239.937024118207,0.369515862215937
"Cu 2","Cu",2.269,"Zn",252.914408193463,239.937024118207,1.05408662595091
"Na 0","Na",0.013,"Zn",202.542226070211,239.937024118207,0.844147445833232
"Mn 10","Mn",10.016,"Zn",243.729554059117,239.937024118207,1.01580635566707
"Zn 10","Zn",11.246,"Zn",757.959890836479,239.937024118207,3.15899513058504
"Fe 0.01","Fe",0.124,"Zn",236.151726529437,239.937024118207,0.984223787042951
"Cu 5","Cu",5.662,"Zn",249.865161302087,239.937024118207,1.04137809585814
"Fe 10","Fe",9.185,"Zn",246.985682108201,239.937024118207,1.02937711683263
"Mg 10","Mg",9.004,"Zn",237.011597598356,239.937024118207,0.987807523534136
"Ca 0.02","Ca",0.024,"Zn",262.160332017921,239.937024118207,1.09262142006381
"Ca 0.01","Ca",0.012,"Zn",298.578501853031,239.937024118207,1.24440362195179
"Fe 50","Fe",56.327,"Zn",242.450376041123,239.937024118207,1.01047504832634
"Mo 5","Mo",5.931,"Zn",298.379711244997,239.937024118207,1.24357511035061
"Fe 20","Fe",23.594,"Zn",264.416563738475,239.937024118207,1.1020248530223
"Mg 0.5","Mg",0.457,"Zn",228.34008594787,239.937024118207,0.951666741667083
"Na 0.05","Na",0.054,"Zn",240.29311327009,239.937024118207,1.00148409422511
"Mn 0.5","Mn",0.542,"Zn",244.949723204549,239.937024118207,1.02089172817228
"Ca 0.05","Ca",0.058,"Zn",298.080171146804,239.937024118207,1.24232669902563
"Fe 50","Fe",56.327,"Zn",264.537418292277,239.937024118207,1.10252854583189
"Fe 5","Fe",5.199,"Zn",232.328486949184,239.937024118207,0.968289440960663
"Na 2","Na",1.882,"Zn",265.528171464722,239.937024118207,1.10665776755616
"Zn 0.1","Zn",0.122,"Zn",77.2938436486522,239.937024118207,0.322142211827104
"Cu 0.02","Cu",0.035,"Zn",249.129170599189,239.937024118207,1.03831066303654
"Mo 2","Mo",2.42,"Zn",242.285117837005,239.937024118207,1.00978629174646
"Zn 5","Zn",6.002,"Zn",609.743940006621,239.937024118207,2.54126657712578
"Na 0.5","Na",0.439,"Zn",217.265647679827,239.937024118207,0.905511137675818
"Zn 5","Zn",6.002,"Zn",630.021241072611,239.937024118207,2.62577750719383
"Fe 5","Fe",5.199,"Zn",232.052736286077,239.937024118207,0.967140178298431
"Mg 5","Mg",4.514,"Zn",223.588495852956,239.937024118207,0.931863253179316
"Mn 0.5","Mn",0.542,"Zn",236.487438295911,239.937024118207,0.985622953210437
"Fe 0.01","Fe",0.124,"Zn",230.109550586178,239.937024118207,0.959041446112182
"Mo 0.2","Mo",0.239,"Zn",231.840010344699,239.937024118207,0.966253587568383
"Fe 0.2","Fe",0.317,"Zn",233.288506653437,239.937024118207,0.972290572956786
"Fe 20","Fe",23.594,"Zn",236.98758114771,239.937024118207,0.987707428724948
"K 10","K",9.698,"Zn",206.452154851694,239.937024118207,0.860443091725536
"K 0.2","K",0.211,"Zn",363.134100364916,239.937024118207,1.5134558815984
"Ca 0.2","Ca",0.223,"Zn",220.240098599064,239.937024118207,0.917907936086435
"Zn 2","Zn",2.421,"Zn",442.691219428942,239.937024118207,1.84503088281552
"Zn 10","Zn",11.246,"Zn",729.870825033716,239.937024118207,3.04192663769198
"Mn 0","Mn",0.007,"Zn",246.248884042724,239.937024118207,1.02630631911734
"Zn 20","Zn",22.071,"Zn",864.453754282512,239.937024118207,3.60283602524233
"Na 0.02","Na",0.041,"Zn",238.106250105618,239.937024118207,0.992369772779683
"Mo 0.1","Mo",0.12,"Zn",220.597780321002,239.937024118207,0.919398667761765
"Na 5","Na",4.414,"Zn",218.541829294984,239.937024118207,0.910829956727804
"Fe 0.01","Fe",0.124,"Zn",237.745689766607,239.937024118207,0.990867043718438
"Ca 2","Ca",2.207,"Zn",253.705892750206,239.937024118207,1.05738534385263
"Cu 5","Cu",5.662,"Zn",239.99404059369,239.937024118207,1.00023763100211
"K 0.5","K",0.522,"Zn",243.046276676921,239.937024118207,1.01295861932997
"Mn 0.05","Mn",0.062,"Zn",272.111464878068,239.937024118207,1.13409535638822
"Ca 0","Ca",0.002,"Zn",354.397184616303,239.937024118207,1.4770425111287
"Mg 2","Mg",1.79,"Zn",227.167992245548,239.937024118207,0.946781736084347
"Na 20","Na",16.842,"Zn",242.744212244909,239.937024118207,1.01169968718675
"Na 2","Na",1.882,"Zn",271.687110062061,239.937024118207,1.13232674723936
"Mo 0.1","Mo",0.12,"Zn",245.872722807983,239.937024118207,1.02473856926246
"Na 10","Na",8.783,"Zn",223.55408561227,239.937024118207,0.931719839544792
"Na 10","Na",8.783,"Zn",239.217338307511,239.937024118207,0.997000522060566
"Ca 0.05","Ca",0.058,"Zn",274.98679001434,239.937024118207,1.14607902229739
"Ca 0.02","Ca",0.024,"Zn",279.91543459211,239.937024118207,1.16662043142707
"K 10","K",9.698,"Zn",216.581469193903,239.937024118207,0.90265964575439
"Zn 0.2","Zn",0.213,"Zn",90.5565959495255,239.937024118207,0.377418184135318
"Zn 0.01","Zn",0.049,"Zn",66.1969368899863,239.937024118207,0.275892964552957
"Ca 5","Ca",5.658,"Zn",243.791144985668,239.937024118207,1.01606305188466
"Na 0.1","Na",0.096,"Zn",239.21328506661,239.937024118207,0.996983629124114
"Mg 0.2","Mg",0.187,"Zn",236.503413350504,239.937024118207,0.985689533408519
"Mn 2","Mn",2.077,"Zn",235.025622426958,239.937024118207,0.979530455087961
"Cu 20","Cu",22.122,"Zn",255.03553817098,239.937024118207,1.06292698723034
"Fe 10","Fe",9.185,"Zn",220.937206036084,239.937024118207,0.920813312776765
"Cu 20","Cu",22.122,"Zn",250.665074735672,239.937024118207,1.04471194329801
"Mn 2","Mn",2.077,"Zn",242.757852588361,239.937024118207,1.01175653686846
"Na 5","Na",4.414,"Zn",228.531179884911,239.937024118207,0.952463175388572
"Ca 2","Ca",2.207,"Zn",247.664680952011,239.937024118207,1.03220702124736
"Mn 10","Mn",10.016,"Zn",231.845862316545,239.937024118207,0.966277977184233
"Na 0.2","Na",0.182,"Zn",236.277967937024,239.937024118207,0.984749930967802
"Cu 0.5","Cu",0.582,"Zn",214.607572187236,239.937024118207,0.894432916203498
"Mn 100","Mn",99.502,"Zn",225.622720779011,239.937024118207,0.940341415036706
"Fe 0.2","Fe",0.317,"Zn",241.230884074186,239.937024118207,1.00539249813877
"Ca 0.1","Ca",0.115,"Zn",237.515421109933,239.937024118207,0.989907339156293
"Cu 10","Cu",11.197,"Zn",253.490677416189,239.937024118207,1.05648837793081
"Mn 0.2","Mn",0.223,"Zn",253.689990389838,239.937024118207,1.05731906662665
